1 NDA #,2 Ingredient(s),3 Company,4 Product Name,5 Approval Date,6 First Cliff Expiration Date,7 Earliest Prot Date,8 Latest Prot Date,9 Additional Prot Time,10 Months of Additional Prot Time,11 Num Protections,12 Unique Patents,13 Orphan Drug Excl,14 Extensions,15 Num Patent Extensions,16 Num Exculsivity Extensions
22206,Silodosin,ALLERGAN,Rapaflo,10/8/2008,12/1/2013,11/13/2012,12/1/2018,6 years1 months,73,8,1,0,1,1,0
22210,Pancrelipase (Amylase; Lipase; Protease),FOREST LABS INC,Zenpep,8/27/2009,8/27/2014,8/27/2014,2/20/2028,13 years6 months,162,17,0,0,1,1,0
22211,Ganciclovir,BAUSCH AND LOMB,Zirgan,9/15/2009,9/15/2012,9/15/2012,9/15/2016,4 years0 months,48,2,0,1,1,0,1
22212,Difluprednate,NOVARTIS,Durezol,6/23/2008,6/23/2013,6/23/2013,12/13/2019,6 years6 months,78,13,0,2,4,3,1
22217,Aliskiren Hemifumarate; Valsartan,NOVARTIS,Valturna,9/16/2009,9/16/2012,3/5/2012,7/3/2026,14 years4 months,172,6,0,0,3,3,0
22219,Testosterone Undecanoate,ENDO PHARMS INC,Aveed,3/5/2014,3/14/2027,3/5/2017,3/14/2027,10 years0 months,120,3,1,0,0,0,0
22221,Lidocaine Hydrochloride,AKORN,Akten,10/7/2008,10/7/2011,10/7/2011,7/24/2026,14 years9 months,177,2,0,0,1,1,0
22222,Pancrelipase (Amylase;Lipase;Protease),FOREST LABS INC,Ultresa,3/1/2012,3/1/2017,3/1/2017,3/1/2017,0 years0 months,0,1,0,0,0,0,0
22224,Choline Fenofibrate,ABBVIE,Trilipex,12/15/2008,1/7/2025,12/15/2011,1/7/2025,13 years1 months,157,2,1,0,0,0,0
22225,Sugammadex Sodium,ORGANON SUB MERCK,Bridion,12/15/2015,1/27/2021,8/7/2020,1/27/2021,0 years5 months,5,5,1,0,0,0,0
22233,Palonosetron Hydrochloride,HELSINN HLTHCARE,Aloxi,8/22/2008,8/22/2011,8/22/2011,4/13/2015,3 years8 months,44,2,0,0,1,1,0
22239,Sumatriptan Succinate,ENDO VENTURES LTD,Sumavel Dosepro,7/15/2009,3/21/2017,7/27/2014,11/28/2026,12 years4 months,148,20,1,0,3,3,0
22244,Fospropofol Disodium,EISAI INC,Lusedra,12/12/2008,6/7/2018,12/12/2013,7/1/2022,8 years7 months,103,5,1,0,2,2,0
22246,Metoclopramide Hydrochloride,SALIX PHARMS,Metozolv ODT,9/4/2009,7/11/2017,7/11/2017,7/11/2017,0 years0 months,0,1,1,0,0,0,0
22247,"Bazedoxifene Acetate; Estrogens, Conjugated",WYETH PHARMS,Duavee,10/3/2013,3/10/2027,10/3/2016,3/10/2027,10 years5 months,125,11,1,0,0,0,0
22249,Bendamustine Hydrochloride,CEPHALON,Treanda,3/20/2008,3/20/2015,10/31/2011,4/25/1931,19 years6 months,234,35,0,5,2,2,0
22250,Dalfampridine,ACORDA,Ampyra,1/22/2010,1/22/2015,12/6/2011,5/26/2027,15 years5 months,185,10,0,1,2,2,0
22251,Lamotrigine,GLAXOSMITHKLINE LLC,Lamictal ODT,5/8/2009,1/4/2029,5/18/2018,1/4/2029,10 years8 months,128,4,1,0,0,0,0
22252,Dienogest; Estradiol Valerate,BAYER HLTHCARE,Natazia,5/6/2010,5/6/2013,5/6/2013,1/30/2028,14 years8 months,176,12,0,0,3,3,0
22253,Lacosamide,UCB INC,Vimpat,10/28/2008,10/28/2013,10/28/2013,3/17/2022,8 years5 months,101,14,0,0,2,2,0
22254,Lacosamide,UCB INC,Vimpat,10/28/2008,10/28/2013,10/28/2013,3/17/2022,8 years5 months,101,10,0,0,2,2,0
22255,Lacosamide,UCB INC,Vimpat,4/20/2010,10/28/2013,10/28/2013,3/17/2022,8 years5 months,101,14,0,0,2,2,0
22256,Milnacipran Hydrochloride,ALLERGAN,Savella,1/14/2009,1/14/2014,1/14/2014,9/19/2029,15 years8 months,188,7,0,0,2,2,0
22257,Valganciclovir Hydrochloride,HOFFMANN LA ROCHE,Valcyte,8/28/2009,2/28/2013,8/28/2012,12/11/2027,15 years4 months,184,11,0,0,3,2,1
22259,Fluorouracil,HILL DERMACEUTICALS,Tolak,9/18/2015,9/18/2018,9/18/2018,7/18/2023,4 years10 months,58,2,0,0,1,1,0
22260,Epoprostenol Sodium,ACTELION PHARMS LTD,Veletri,6/27/2008,2/9/2027,2/2/2027,3/15/2027,0 years1 months,1,3,1,0,1,1,0
22262,Ethinyl Estradiol; Levonorgestrel,TEVA BRANDED PHARM,Loseasonique,10/24/2008,10/24/2011,10/24/2011,12/5/2028,17 years2 months,206,4,0,0,3,3,0
22264,Paliperidone Palmitate,JANSSEN PHARMS,Invega Sustenna,7/31/2009,11/10/2018,10/27/2009,1/26/1931,21 years3 months,255,30,1,0,2,2,0
22266,Fentanyl Citrate,BDSI,Onsolis,7/16/2009,7/16/2012,7/16/2012,7/23/2027,15 years0 months,180,6,0,0,4,4,0
22268,Artemether; Lemefantrine,NOVARTIS,Coartem,4/7/2009,4/7/2014,4/7/2014,4/7/2016,2 years0 months,24,3,0,1,1,1,0
22271,Alogliptin Benzoate,TAKEDA PHARMS USA,Nesina,1/25/2013,1/25/2018,6/19/2016,6/16/2029,13 years0 months,156,16,0,0,3,3,0
22272,Oxycodone Hydrochloride,PURDUE PHARMA LP,Oxycontin,4/5/2010,3/30/2025,4/16/2013,3/29/1930,16 years11 months,203,29,1,0,3,3,0
22273,Fludarabine Phosphate,SANOFI AVENTIS US,Oforta,12/18/2008,12/18/2015,12/18/2011,12/20/2022,11 years0 months,132,5,0,1,2,2,0
22275,Tolvaptan,OTSUKA AMERICA PHARM,Samsca,5/19/2009,5/19/2014,11/2/2010,9/1/2026,15 years10 months,190,7,0,0,2,2,0
22277,Temozolomide,MERCK SHARP DOHME,Temodar,2/27/2009,8/8/2023,8/11/2013,8/8/2023,10 years0 months,120,5,1,0,0,0,0
22278,Trypan Blue,DORC,Membraneblue,2/20/2009,12/16/2009,12/16/2009,11/12/2019,9 years11 months,119,5,0,2,3,1,2
22281,Omeprazole; Sodium Bicarbonate,BAYER HEALTHCARE LLC,Zegerid OTC,12/1/2009,7/15/2016,7/15/2016,7/15/2016,0 years0 months,0,7,1,0,0,0,0
22283,Omeprazole; Sodium Bicarbonate,BAYER HEALTHCARE LLC,Zegerid OTC,6/17/2013,7/16/2016,7/15/2016,7/16/2016,0 years0 months,0,6,1,0,0,0,0
22285,Levetiracetam,UCB INC,Keppra XR,9/12/2008,9/12/2011,7/14/2008,3/17/2029,20 years8 months,248,6,0,0,1,1,0
22287,Dexlansoprazole,TAKEDA PHARMS USA,Kapidex,1/30/2009,12/15/2020,9/3/2008,3/5/1932,23 years6 months,282,59,1,0,4,4,0
22288,Bepotastine Besilate,BAUSCH AND LOMB INC,Bepreve,9/8/2009,9/8/2014,9/8/2014,9/5/2024,10 years0 months,120,6,0,0,4,4,0
22290,Iobenguane Sulfate I-123,GE HEALTHCARE,Adreview,9/19/2008,9/19/2013,9/19/2013,5/20/2016,2 years8 months,32,3,0,1,2,0,2
22291,Eltrombopag Olamine,NOVARTIS,Promacta,11/20/2008,12/8/2021,11/20/2013,2/1/2028,14 years3 months,171,291,1,7,4,4,0
22292,Tipranavir,BOEHRINGER INGELHEIM,Aptivus,6/23/2008,10/29/2019,6/22/2010,4/29/2020,9 years10 months,118,10,1,0,1,1,0
22301,Mesalamine,VALEANT PHARMS INTL,Apriso,10/31/2008,10/31/2011,10/31/2011,5/1/1930,18 years7 months,223,8,0,0,2,2,0
22304,Tapentadol Hydrochloride,DEPO NF,Nucynta,11/20/2008,11/20/2013,11/20/2013,6/27/2025,11 years7 months,139,5,0,0,3,3,0
22306,Sotalol Hydrochloride,ALTATHERA PHARMS LLC,Sotalol Hydrochloride,7/2/2009,7/2/2016,7/2/2016,7/2/2016,0 years0 months,0,1,0,1,0,0,0
22307,Prasugrel Hydrochloride,ELI LILLY AND CO,Effient,7/10/2009,7/3/2021,9/8/2012,7/2/2023,10 years10 months,130,17,1,0,4,4,0
22308,Besifloxacin Hydrochloride,BAUSCH AND LOMB,Besivance,5/28/2009,5/28/2014,9/5/2012,1/9/1931,18 years4 months,220,9,0,0,3,3,0
22309,Testosterone,ABBVIE,Androgel,4/29/2011,4/29/2014,4/29/2014,10/12/2026,12 years6 months,150,20,0,0,2,2,0
22311,Plerixafor,GENZYME,Mozobil,12/15/2008,7/22/2023,12/10/2013,7/22/2023,9 years7 months,115,7,1,1,0,0,0
22314,Amlodipine; Hydrochlorothiazide; Valsartan,NOVARTIS,Exforge HCT,4/30/2009,12/18/2017,3/21/2012,11/16/2023,11 years8 months,140,8,1,0,2,2,0
22315,Dexamethasone,ALLERGAN,Ozurdex,6/17/2009,10/20/2020,6/17/2012,11/1/2023,11 years5 months,137,38,1,1,2,2,0
22318,Sevelamer Carbonate,GENZYME,Renvela,8/12/2009,8/12/2012,10/19/2010,12/6/1930,20 years2 months,242,10,0,0,2,2,0
22320,Adapalene; Benzoyl Peroxide,GALDERMA LABS LP,Epiduo,12/8/2008,12/8/2011,5/31/2010,7/18/2027,17 years2 months,206,15,0,0,2,2,0
22321,Morphine Sulfate; Naltrexone Hydrochloride,ALPHARMA PHARMS,Embeda,8/13/2009,8/13/2012,3/23/2010,11/7/2029,19 years8 months,236,16,1,0,3,3,0
22325,Amiodarone Hydrochloride,BAXTER HLTHCARE,Nexterone,12/24/2008,5/4/2022,1/23/2010,3/13/2029,19 years2 months,230,6,1,0,1,1,0
22327,Lansoprazole,GLAXOSMITHKLINE CONS,Prevacid 24 Hr,5/18/2009,5/18/2012,5/18/2012,5/18/2012,0 years0 months,0,1,0,0,0,0,0
22328,Zolpidem Tartrate,PURDUE PHARMA,Intermezzo,11/23/2011,4/15/2027,11/23/2014,8/20/2029,14 years9 months,177,5,1,0,1,1,0
22331,Clonidine Hydrochloride,CONCORDIA PHARMS INC,Jenloga,9/29/2009,9/29/2012,9/29/2012,11/20/2017,5 years2 months,62,7,0,0,2,1,1
22332,Tadalafil,ELI LILLY CO,Adcirca,5/22/2009,5/22/2012,5/22/2012,5/19/2021,9 years0 months,108,15,0,1,2,2,0
22334,Everolimus,NOVARTIS,Afinitor,3/30/2009,12/6/2019,10/29/2013,7/1/2028,14 years9 months,177,57,1,9,3,3,0
22341,Liraglutide Recombinant,NOVO NORDISK INC,Victoza,1/25/2010,8/22/2017,1/25/2015,1/9/1937,22 years0 months,264,18,1,0,3,3,0
22345,Ezogabine,GLAXOSMITHKLINE,Potiga,6/10/2011,6/10/2016,6/10/2016,6/10/2016,0 years0 months,0,1,0,0,0,0,0
22348,Ibuprofen,CUMBERLAND PHARMS,Caldolor,6/11/2009,11/27/2021,6/11/2012,3/16/1932,19 years9 months,237,14,1,0,4,4,0
22350,Saxagliptin Hydrochloride,ASTRAZENECA AB,Onglyza,7/31/2009,7/31/2014,12/16/2013,11/30/2028,14 years11 months,179,10,0,0,2,2,0
22352,Colchicine,TAKEDA PHARMS USA,Colcrys,7/29/2009,7/30/2012,7/30/2012,2/17/2029,16 years7 months,199,22,0,1,4,3,1
22360,Nicotine Polacrilex,GLAXOSMITHKLINE CONS,Nicorette,5/18/2009,8/21/2010,8/21/2010,6/14/2029,18 years10 months,226,3,1,0,1,1,0
22362,Colesevelam Hydrochloride,DAIICHI SANKYO,Welchol,10/2/2009,4/17/2022,1/18/2011,10/17/2022,11 years9 months,141,34,1,0,1,1,0
22363,Pitavastatin Calcium,KOWA CO,Livalo,8/3/2009,12/20/2016,2/19/2014,2/2/2024,10 years0 months,120,9,1,0,2,2,0
22368,Mannitol,PHARMAXIS LTD,Aridol Kit,10/5/2010,2/23/2015,10/5/2013,2/23/2015,1 years4 months,16,3,1,0,0,0,0
22369,Bimatoprost,ALLERGAN,Latisse,12/24/2008,5/25/2024,12/24/2011,5/25/2024,12 years5 months,149,25,1,0,0,0,0
22370,Bimatoprost,CIPHER PHARMS INC,Latisse,5/7/2010,4/11/2022,4/11/2022,1/15/2023,0 years9 months,9,2,1,0,0,0,0
22372,Magnesium Sulfate Anhydrous; Potassium Sulfate; Sodium Sulfate,BRAINTREE LABS,Suprep Bowel Prep Kit,8/5/2010,4/30/2022,8/5/2013,3/7/2023,9 years7 months,115,4,1,0,1,1,0
22377,Sumatriptan Succinate,MERIDIAN MEDCL,Alsuma,6/29/2010,8/26/2027,8/26/2027,8/26/2027,0 years0 months,0,2,1,0,0,0,0
22382,Ketorolac Tromethamine,ZYLA,Sprix,5/14/2010,12/25/2018,10/11/2012,12/25/2018,6 years2 months,74,3,1,0,0,0,0
22383,Indacaterol Maleate,SUNOVION PHARMS INC,Arcapta Neohaler,7/1/2011,10/10/2020,7/1/2016,10/11/2028,12 years3 months,147,7,1,0,1,1,0
22386,Metformin Hydrochloride; Repaglinide,NOVO NORDISK INC,Prandimet,6/23/2008,6/12/2018,3/14/2009,6/12/2018,9 years3 months,111,4,1,0,0,0,0
22387,Treprostinil,UNITED THERAP,Tyvaso,7/30/2009,7/30/2012,7/30/2012,12/15/2028,16 years5 months,197,13,0,1,2,2,0
22393,Romidepsin,CELGENE,Istodax,11/5/2009,8/22/2021,7/6/2010,8/22/2021,11 years1 months,133,12,1,2,0,0,0
22395,Capsaicin,AVERITAS,Qutenza,11/16/2009,11/6/2016,11/16/2014,6/4/2021,6 years7 months,79,5,1,1,2,1,1
22396,Diclofenac Sodium,JAVELIN PHARMS INC,Dyloject,12/23/2014,12/23/2017,12/23/2017,3/22/2027,9 years3 months,111,3,0,0,2,2,0
22399,Gabapentin Enacarbil,ARBOR PHARMS LLC,Horizant,4/6/2011,11/6/2022,6/6/2015,6/10/2029,14 years0 months,168,16,1,1,2,2,0
22401,Amlodipine Besylate; Telmisartan,BOEHRINGER INGELHEIM,Twynsta,10/16/2009,1/7/2014,10/16/2012,1/7/2014,1 years3 months,15,2,1,0,0,0,0
22404,Miconazole,FORTOVIA,Oravig,4/16/2010,4/16/2013,4/16/2013,1/8/2026,12 years9 months,153,5,0,0,1,1,0
22405,Vandetanib,GENZYME CORP,Caprelsa,4/6/2011,8/14/2021,4/6/2016,8/8/2028,12 years4 months,148,10,1,1,1,1,0
22406,Rivaroxaban,JANSSEN PHARMS,Xarelto,7/1/2011,2/8/2021,11/2/2015,2/17/1934,18 years3 months,219,74,1,0,3,3,0
22408,Spinosad,PARAPRO LLC,Natroba,1/18/2011,7/2/2021,3/5/2013,7/25/2023,10 years4 months,124,8,1,0,1,1,0
22410,Buprenorphine Hydrochloride; Naloxone Hydrochloride,INDIVIOR INC,Suboxone,8/30/2010,8/30/2013,8/30/2013,3/2/1930,16 years7 months,199,11,0,0,2,2,0
22411,Trazodone Hydrochloride,ANGELINI PHARMA,Oleptro,2/2/2010,2/2/2013,6/29/2010,3/13/2029,18 years9 months,225,4,1,0,2,2,0
22416,Eslicarbazepine Acetate,SUNOVION PHARMS INC,Aptiom,11/8/2013,4/17/1930,6/27/2016,8/24/1932,16 years2 months,194,17,1,0,1,1,0
22417,Ritonavir,ABBVIE,Ritonavir,2/10/2010,5/10/2021,7/30/2013,3/17/2027,13 years8 months,164,28,1,0,2,2,0
22418,Fenofibric Acid,ATHENA,Fibricor,8/14/2009,8/20/2027,8/20/2027,8/20/2027,0 years0 months,0,7,1,0,0,0,0
22421,Pramipexole Dihydrochloride,BOEHRINGER INGELHEIM,Mirapex ER,2/19/2010,10/8/2010,10/8/2010,9/8/2029,18 years11 months,227,9,1,0,2,2,0
22425,Dronedarone Hydrochloride,SANOFI AVENTIS US,Multaq,7/1/2009,1/19/2018,7/26/2011,6/30/1931,19 years11 months,239,18,1,0,3,3,0
22426,Alogliptin Benzoate; Pioglitazone Hydrochloride,TAKEDA PHARMS USA,Oseni,1/25/2013,1/25/2018,1/25/2016,6/4/2029,13 years5 months,161,23,0,0,3,3,0
22427,Ketorolac Tromethamine,ALLERGAN,Acuvail,7/22/2009,7/22/2012,7/22/2012,8/15/2029,17 years1 months,205,5,0,0,1,1,0
22428,Moxifloxacin Hydrochloride,NOVARTIS,Moxeza,11/19/2010,5/19/2014,12/8/2011,5/29/2029,17 years5 months,209,13,0,0,2,2,0
22430,Tranexamic Acid,FERRING PHARMS INC,Lysteda,11/13/2009,11/13/2012,11/13/2012,5/20/2026,13 years6 months,162,10,0,0,2,2,0
22433,Ticagrelor,ASTRAZENECA PHARMS,Brilinta,7/20/2011,7/20/2016,7/20/2016,4/17/1930,13 years9 months,165,55,0,0,3,3,0
22434,Argatroban,EAGLE PHARMS,Argatroban in Sodium Chloride,6/29/2011,9/26/2027,9/27/2026,9/26/2027,1 years0 months,12,3,1,0,0,0,0
22436,Acyclovir; Hydrocortisone,BAUSCH,Acyclovir and Hydrocortisone,7/31/2009,7/31/2012,7/31/2012,5/13/2023,10 years10 months,130,17,0,0,2,2,0
22437,Triptorellin Pamoate,ALLERGAN,Trelstar,3/10/2010,7/7/2015,3/10/2013,7/7/2015,2 years4 months,28,2,1,0,0,0,0
22445,Granisetron,HERON THERAPS INC,Sustol,8/9/2016,9/28/2024,8/9/2019,9/28/2024,5 years1 months,61,7,1,0,0,0,0
22450,Acetaminophen,MALLINCKRODT HOSP,Ofirmev,11/2/2010,6/6/2021,11/2/2013,3/11/1932,18 years4 months,220,23,1,0,2,2,0
22454,Ioflupane I-123,GE HLTHCARE INC,Datscan,1/14/2011,1/14/2016,2/25/2013,2/25/2016,3 years0 months,36,4,0,0,1,1,0
22456,Magnesium Hydroxide; Omeprazole; Sodium Bicarbonate,SANTARUS,Magnesium Hydroxide and Omeprazole and Sodium Bicarbonate,12/4/2009,7/16/2016,7/16/2016,7/16/2016,0 years0 months,0,7,1,0,0,0,0
22458,Taliglucerase Alfa,PFIZER,Elelyso,5/1/2012,5/1/2017,5/1/2017,10/18/2025,8 years5 months,101,6,0,0,2,2,0
22460,Dutasteride; Tamsulosin Hydrochloride,GLAXOSMITHKLINE,Jalyn,6/14/2010,11/20/2015,9/17/2013,11/20/2015,2 years2 months,26,3,1,0,0,0,0
22465,Pazopanib Hydrochloride,NOVARTIS,Votrient,10/19/2009,10/19/2014,10/19/2014,10/19/2023,9 years0 months,108,9,0,2,2,2,0
22468,Pralatrexate,ACROTECH,Folotyn,9/24/2009,7/16/2017,9/24/2014,5/31/2025,10 years8 months,128,6,1,1,1,1,0
22472,Insulin Glargine Recombinant,MANNKIND,Afrezza,6/27/2014,7/12/1932,9/30/2014,7/12/1932,17 years10 months,214,95,1,0,1,1,0
22473,Sildenafil Citrate,PFIZER,Revatio,11/18/2009,11/20/2012,3/27/2012,1/31/2017,4 years10 months,58,11,1,0,3,1,2
22474,Ulipristal Acetate,LAB HRA PHARMA,Ella,8/13/2010,8/13/2015,8/13/2015,6/12/1930,14 years10 months,178,7,0,0,1,1,0
22483,Imiquimod,BAUSCH,Zyclara,3/25/2010,3/25/2013,3/25/2013,12/11/2029,16 years9 months,201,8,0,0,3,1,2
22484,Itraconazole,SEBELA IRELAND LTD,Onmel,4/29/2010,4/28/2013,4/28/2013,10/3/2028,15 years6 months,186,5,0,0,2,2,0
22488,Pregabalin,PF PRISM CV,Lyrica,1/4/2010,12/30/2018,6/21/2010,11/3/2021,11 years5 months,137,22,1,0,2,1,1
22496,Bupivacaine,PACIRA PHARMS INC,Exparel,10/28/2011,10/28/2014,11/16/2013,12/24/2021,8 years1 months,97,7,0,0,2,2,0
22497,Bupropion Hydrochloride,ALVOGEN,Forfivo XL,11/10/2011,6/25/2027,6/25/2027,6/25/2027,0 years0 months,0,1,1,0,0,0,0
22501,Ethinyl Estradiol; Norethindrone Acetate,APIL,Lo Loestrin Fe,10/21/2010,2/2/2029,10/21/2013,2/2/2029,15 years4 months,184,5,1,0,0,0,0
22502,Adapalene,GALDERMA LABS LP,Differin,3/17/2010,3/17/2013,3/17/2013,5/31/2028,15 years2 months,182,4,0,0,1,1,0
22504,Testosterone,ELI LILLY AND CO,Axiron,11/23/2010,2/19/2017,11/23/2013,9/27/2027,13 years10 months,166,13,1,0,2,2,0
22505,Tesamorelin Acetate,THERATECHNOLOGIES,Egrifta,11/10/2010,8/14/2023,5/26/2015,8/14/2023,8 years3 months,99,16,1,0,0,0,0
22510,Fentanyl Citrate,SENTYNL THERAPS INC,Abstral,1/7/2011,9/24/2019,9/24/2019,9/24/2019,0 years0 months,0,3,1,0,0,0,0
22511,Esomeprazole Magnesium; Naproxen,HORIZON,Vimovo,4/30/2010,4/30/2013,4/30/2013,10/17/1931,18 years6 months,222,29,0,0,2,2,0
22512,Dabigatran Etexilate Mesylate,BOEHRINGER INGELHEIM,Pradaxa,10/19/2010,2/18/2018,10/19/2015,1/20/1931,15 years3 months,183,15,1,0,2,2,0
22517,Desmopressin Acetate,FERRING PHARMS INC,Nocdurna,6/21/2018,6/21/2021,6/21/2021,4/13/1930,8 years10 months,106,9,0,0,1,1,0
22518,Formoterol Fumarate; Mometasone Furoate,MERCK SHARP DOHME,Dulera,6/22/2010,5/21/2020,6/22/2013,12/20/2020,7 years6 months,90,11,1,0,1,0,1
22519,Famotidine; Ibuprofen,HORIZON,Duexis,4/23/2011,4/23/2014,4/23/2014,7/18/2026,12 years3 months,147,8,0,0,1,1,0
22522,Roflumilast,ASTRAZENECA PHARMS,Daliresp,2/28/2011,2/28/2016,1/27/2015,3/8/2024,9 years2 months,110,18,0,0,2,2,0
22523,Pancrelipase (Amylase;Lipase;Protease),VIVUS INC,Pancreaze,4/12/2010,4/12/2015,4/12/2015,2/20/2028,12 years10 months,154,6,0,0,1,1,0
22524,Ondansetron,MIDATECH PHARMA US,Zuplenz,7/2/2010,11/23/2029,11/23/2029,7/13/1930,0 years8 months,8,2,1,0,1,1,0
22525,Memantine Hydrochloride,FOREST LABS LLC,Namenda XR,6/21/2010,4/11/2015,6/21/2013,9/24/2029,16 years3 months,195,27,1,0,2,2,0
22526,Flibanserin,SPROUT PHARMS,Addyi,8/18/2015,5/9/2023,8/18/2020,5/9/2023,2 years9 months,33,5,1,0,0,0,0
22527,Fingolimod,NOVARTIS,Gilenya,9/21/2010,9/21/2015,2/18/2014,9/30/1932,18 years7 months,223,20,0,0,5,5,0
22529,Lorcaserin Hydrochloride,EISAI INC,Belviq,6/27/2012,6/27/2017,6/27/2017,2/7/1933,15 years8 months,188,42,0,0,2,2,0
22532,Drospirenone; Ethinyl Estradiol; Levomefolate Calcium,BAYER HLTHCARE,Beyaz,9/24/2010,9/24/2013,9/24/2013,2/8/1930,16 years5 months,197,18,0,0,2,2,0
22535,Pirfenidone,GENENTECH INC,Esbriet,10/15/2014,10/15/2021,10/15/2019,8/30/1933,13 years10 months,166,25,0,1,1,1,0
22542,Pancrelipase (Amylase;Lipase;Protease),FOREST LABS INC,Viokace,3/1/2012,3/1/2017,3/1/2017,3/1/2017,0 years0 months,0,1,0,0,0,0,0
22544,Gabapentin,ASSERTIO,Gralise,1/28/2011,1/28/2014,1/28/2014,2/26/2024,10 years1 months,121,11,0,1,1,1,0
22545,Aliskiren Hemifumarate; Amlodipine Besylate,NOVARTIS,Tekamlo,8/26/2010,8/26/2013,3/5/2012,12/21/2029,17 years9 months,213,5,0,0,2,2,0
22548,Gatifloxacin,ALLERGAN,Zymaxid,5/18/2010,2/20/2020,5/18/2013,2/20/2020,6 years9 months,81,5,1,0,0,0,0
22549,Loxapine,ALEXZA PHARMS,Adasuve,12/21/2012,12/21/2015,12/21/2015,10/23/2026,10 years10 months,130,22,0,0,1,1,0
22554,Rifaximin,SALIX PHARMS,Xifaxan,3/24/2010,6/1/2025,5/27/2018,3/10/1930,11 years10 months,142,37,1,0,3,3,0
22555,Hexaminolevulinate Hydrochloride,PHOTOCURE ASA,Cysview Kit,5/28/2010,5/28/2013,5/28/2013,2/15/2021,7 years9 months,93,13,0,0,3,2,1
22556,Carbinoxamine Maleate,TRIS PHARMA INC,Karbinal ER,3/28/2013,3/29/2029,3/15/2027,3/29/2029,2 years0 months,24,3,1,0,0,0,0
22560,Risedronate Sodium,APIL,Atelvia,10/8/2010,1/9/2028,10/8/2013,1/9/2028,14 years3 months,171,12,1,0,0,0,0
22562,Carglumic Acid,RECORDATI RARE,Carbaglu,3/18/2010,3/18/2015,3/18/2015,3/18/2017,2 years0 months,24,2,0,1,1,0,1
22563,Calcipotriene,MAYNE PHARMA,Sorilux,10/6/2010,10/6/2013,10/6/2013,9/27/2028,14 years11 months,179,7,0,0,2,2,0
22565,Ibuprofen; Phenylephrine Hydrochloride,PFIZER,Advil Congestion Relief,5/27/2010,7/30/2010,7/30/2010,7/30/2010,0 years0 months,0,1,1,0,0,0,0
22567,Vilazodone Hydrochloride,ALLERGAN,Viibryd,1/21/2011,6/5/2022,9/29/2014,6/5/2022,7 years9 months,93,7,1,0,0,0,0
22568,Donepezil Hydrochloride,EISAI INC,Aricept,7/23/2010,7/23/2013,11/25/2010,10/4/2026,15 years11 months,191,3,1,0,1,1,0
22569,Fentanyl Citrate,BTCP PHARMA,Lazanda,6/30/2011,6/30/2014,6/30/2014,1/26/1932,17 years7 months,211,9,0,0,4,4,0
22571,Glycopyrrolate,MERZ PHARMS,Cuvposa,7/28/2010,7/28/2013,7/28/2013,8/20/2023,10 years1 months,121,5,0,1,1,1,0
22572,Mitomycin,MOBIUS THERAP,Mitosol,2/7/2012,2/7/2019,2/7/2019,5/21/2029,10 years3 months,123,6,0,1,2,2,0
22573,Ethinyl Estradiol; Norethindrone,APIL,Norethindrone and Ethinyl Estradiol and Ferrous Fumarate,12/22/2010,12/22/2013,12/22/2013,4/6/2019,5 years4 months,64,3,0,0,1,1,0
22574,Drospirenone; Ethinyl Estradiol; Levomefolate Calcium,BAYER HLTHCARE,Safyral,12/16/2010,12/16/2013,12/16/2013,2/8/1930,16 years2 months,194,6,0,0,2,2,0
22575,Velaglucerase Alfa,SHIRE HUMAN GENETIC,Vpriv,2/26/2010,2/26/2015,2/26/2015,11/21/2016,1 years9 months,21,2,0,0,1,0,1
22577,Tenofovir Disoproxil Fumarate,GILEAD SCIENCES INC,Viread,1/18/2012,1/25/2018,3/24/2013,6/11/2022,9 years3 months,111,53,1,1,1,0,1
22580,Phentermine Hydrochloride; Topiramate,VIVUS,Qsymia,7/17/2012,7/17/2015,7/17/2015,6/14/2029,13 years11 months,167,13,0,0,2,2,0
22581,Calcium Acetate,FRESENIUS MEDCL,Phoslyra,4/18/2011,2/23/1930,7/20/2027,2/23/1930,2 years7 months,31,3,1,0,0,0,0
40024,Iron Dextran,LUITPOLD,Dexferrum*,2/23/1996,9/29/2015,9/29/2015,9/29/2015,0 years0 months,0,1,1,0,0,0,0
50444,Minocycline Hydrochloride,REMPEX PHARMS,Minocin,10/26/1972,5/12/1931,5/12/1931,5/12/1931,0 years0 months,0,2,1,0,0,0,0
50587,Cilastatin Sodium; Imipenem,MERCK,Primaxin,11/26/1985,9/15/2009,9/15/2009,9/15/2009,0 years0 months,0,1,1,0,0,0,0
50592,Dexamethasone; Tobramycin,NOVARTIS,Tobradex,8/18/1988,9/22/2009,9/22/2009,9/22/2009,0 years0 months,0,1,1,0,0,0,0
50616,Dexamethasone; Tobramycin,NOVARTIS,Tobradex,9/28/1988,9/22/2009,9/22/2009,9/22/2009,0 years0 months,0,1,1,0,0,0,0
50625,Cyclosporine,NOVARTIS,Sandimmune,3/2/1990,2/16/2010,2/16/2010,2/16/2010,0 years0 months,0,1,1,0,0,0,0
50628,Fluorometholone Acetate; Tobramycin,EYEVANCE,Tobrasone,7/21/1989,9/22/2009,9/22/2009,9/22/2009,0 years0 months,0,1,1,0,0,0,0
50630,Cilastatin Sodium; Imipenem,MERCK,Primaxin,12/14/1990,9/15/2009,9/15/2009,9/15/2009,0 years0 months,0,1,1,0,0,0,0
